Reference;Planet name;Column 3
1816;Liberia;Liberia
22905;Liciniotoso;Liciniotoso
1439;Vogtia;Vogtia
3454;Lieske;Lieske
3000;Leonardo;Leonardo
17963;Vonderheydt;Vonderheydt
8976;Leucura;Leucura
6266;Letzel;Letzel
9006;Voytkevych;Voytkevych
133773;Lindsaykeller;Lindsaykeller
9725;Wainscoat;Wainscoat
410912;Lisakaroline;Lisakaroline
34313;Lisahevner;Lisahevner
43259;Wangzhenyi;Wangzhenyi
8064;Lisitsa;Lisitsa
8147;Colemanhawkins;Colemanhawkins
75836;Warrenastro;Warrenastro
1062;Ljuba;Ljuba
10242;Wasserkuppe;Wasserkuppe
18149;Colombatti;Colombatti
9987;Peano;Peano
18905;Weigan;Weigan
5424;Covington;Covington
4952;Kibeshigemaro;Kibeshigemaro
30826;Coulomb;Coulomb
1759;Kienle;Kienle
13559;Werth;Werth
402;Chloe;"Chlo&#235;"
117714;Kiskartal;Kiskartal
21010;Kishon;Kishon
10253;Westerwald;Westerwald
13433;Phelps;Phelps
7056;Kierkegaard;Kierkegaard
12388;Kikunokai;Kikunokai
4548;Wielen;Wielen
114829;Chierchia;Chierchia
4185;Phystech;Phystech
15557;Kimcochran;Kimcochran
26917;Pianoro;Pianoro
130314;Williamodonnell;Williamodonnell
67712;Kimotsuki;Kimotsuki
203;Pompeja;Pompeja
9339;Kimnovak;Kimnovak
6842;Krosigk;Krosigk
32233;Georgehou;Georgehou
6473;Winkler;Winkler
6164;Gerhardmuller;"Gerhardm&#252;ller"
73891;Pietromennea;Pietromennea
6515;Giannigalli;Giannigalli
12262;Nishio;Nishio
184620;Pippobattaglia;Pippobattaglia
27512;Gilstrap;Gilstrap
9655;Yaburanger;Yaburanger
12846;Fullerton;Fullerton
10512;Yamandu;Yamandu
7833;Nilstamm;Nilstamm
12225;Yanfernandez;"Yanfern&#225;ndez"
11090;Popelin;Popelin
3760;Poutanen;Poutanen
34031;Fukumitsu;Fukumitsu
29427;Oswaldthomas;Oswaldthomas
8973;Pratincola;Pratincola
4576;Yanotoyohiko;Yanotoyohiko
21702;Prisymendoza;Prisymendoza
4545;Primolevi;Primolevi
10184;Galvani;Galvani
27895;Yeduzheng;Yeduzheng
90396;Franklopez;Franklopez
6107;Osterbrock;Osterbrock
20271;Allygoldberg;Allygoldberg
5859;Ostozhenka;Ostozhenka
191856;Almarivan;"Alm&#225;riv&#225;n"
3902;Yoritomo;Yoritomo
34138;Frasso;Sabino
14940;Freiligrath;Freiligrath
10167;Yoshiwatiso;Yoshiwatiso
13046;Aliev;Aliev
30147;Amyhammer;Amyhammer
83600;Yuchunshun;Yuchunshun
850;Altona;Altona
21541;Friskop;Friskop
650;Amalasuntha;Amalasuntha
6942;Yurigulyaev;Yurigulyaev
6558;Norizuki;Norizuki
192686;Aljuroma;Aljuroma
4817;Gliba;Gliba
32294;Zajonc;Zajonc
9193;Geoffreycopland;Geoffreycopland
6075;Zajtsev;Zajtsev
178830;Anne-Veronique;"Anne-V&#233;ronique"
8222;Gellner;Gellner
208425;Zehavi;Zehavi
21990;Garretyazzie;Garretyazzie
51569;Garywessen;Garywessen
38268;Zenkert;Zenkert
23679;Andrewmoore;Andrewmoore
44;Nysa;Nysa
25301;Ambrofogar;Ambrofogar
19719;Glasser;Glasser
79418;Zhangjiajie;Zhangjiajie
1687;Glarona;Glarona
14346;Zhilyaev;Zhilyaev
10716;Olivermorton;Olivermorton
4109;Anokhin;Anokhin
350838;Gorelysheva;Gorelysheva
4509;Gorbatskij;Gorbatskij
6944;Elaineowens;Elaineowens
216;Kleopatra;Kleopatra
9866;Kanaimitsuo;Kanaimitsuo
117852;Constance;Constance
4974;Elford;Elford
2662;Kandinsky;Kandinsky
73;Klytia;Klytia
195191;Constantinetsang;Constantinetsang
73610;Klyuchevskaya;Klyuchevskaya
18286;Kneipp;Kneipp
6973;Karajan;Karajan
115950;Kocherpeter;Kocherpeter
8250;Cornell;Cornell
20545;Karenhowell;Karenhowell
4411;Kochibunkyo;Kochibunkyo
9623;Karlsson;Karlsson
1850;Kohoutek;Kohoutek
6729;Emiko;Emiko
10282;Emilykramer;Emilykramer
144386;Emmabirath;Emmabirath
20281;Kathartman;Kathartman
14354;Kolesnikov;Kolesnikov
9071;Coudenberghe;Coudenberghe
14794;Konetskiy;Konetskiy
4272;Entsuji;Entsuji
18776;Coulter;Coulter
12625;Koopman;Koopman
13390;Bouska;"Bou&#353;ka"
2563;Boyarchuk;Boyarchuk
5482;Korankei;Korankei
2966;Korsunia;Korsunia
1401;Lavonne;Lavonne
212692;Lazauskaite;Lazauskaite
58460;Le;Mouelic
18505;Caravelli;Caravelli
15783;Briancox;Briancox
30296;Bricehuang;Bricehuang
5524;Lecacheux;Lecacheux
4417;Lecar;Lecar
181569;Leetyphoon;Leetyphoon
4522;Britastra;Britastra
18826;Leifer;Leifer
431397;Carolinregina;Carolinregina
15126;Brittanyanderson;Brittanyanderson
728;Leonisis;Leonisis
44711;Carp;Carp
35;Leukothea;Leukothea
6769;Brokoff;Brokoff
45700;Levi-Setti;Levi-Setti
6909;Levison;Levison
24189;Lewasserman;Lewasserman
9949;Brontosaurus;Brontosaurus
12226;Caseylisse;Caseylisse
25659;Liboynton;Liboynton
11229;Brookebowers;Brookebowers
11679;Brucebaker;Brucebaker
9127;Brucekoehn;Brucekoehn
14656;Lijiang;Lijiang
269245;Catastini;Catastini
18059;Cavalieri;Cavalieri
20479;Celisaucier;Celisaucier
1407;Lindelof;"Lindel&#246;f"
4549;Burkhardt;Burkhardt
336392;Changhua;Changhua
6743;Liu;Liu
28474;Bustamante;Bustamante
20817;Liuxiaofeng;Liuxiaofeng
4936;Butakov;Butakov
12616;Lochner;Lochner
3306;Byron;Byron
4862;Loke;Loke
6180;Bystritskaya;Bystritskaya
236746;Chareslindos;Chareslindos
18150;Lopez-Moreno;Lopez-Moreno
31482;Caddell;Caddell
207547;Charito;Charito
200020;Cadi;Ayyad
29613;Charlespicard;Charlespicard
1326;Losaka;Losaka
8269;Calandrelli;Calandrelli
30270;Chemparathy;Chemparathy
9478;Caldeyro;Caldeyro
20285;Lubin;Lubin
343057;Lucaravenni;Lucaravenni
23779;Cambier;Cambier
2783;Chernyshevskij;Chernyshevskij
377;Campania;Campania
12366;Luisapla;Luisapla
314082;Dryope;Dryope
8795;Dudorov;Dudorov
1964;Luyten;Luyten
7824;Lynch;Lynch
11499;Duras;Duras
84012;Deluise;Deluise
3949;Mach;Mach
32053;Demetrimaxim;Demetrimaxim
11266;Macke;Macke
2756;Dzhangar;Dzhangar
5134;Ebilson;Ebilson
9870;Maehata;Maehata
31517;Mahoui;Mahoui
410928;Maidbronn;Maidbronn
27576;Denisespirou;Denisespirou
3274;Maillen;Maillen
4706;Dennisreuter;Dennisreuter
11726;Edgerton;Edgerton
754;Malabar;Malabar
742;Edisona;Edisona
1806;Derice;Derice
16277;Mallada;Mallada
10830;Desforges;Desforges
16019;Edwardsu;Edwardsu
12500;Desngai;Desngai
117581;Devinschrader;Devinschrader
3617;Eicher;Eicher
6955;Ekaterina;Ekaterina
4259;McCoy;McCoy
2007;McCuskey;McCuskey
1853;McElroy;McElroy
6819;McGarvey;McGarvey
13003;Dickbeasley;Dickbeasley
10638;McGlothlin;McGlothlin
5318;Dientzenhofer;Dientzenhofer
33213;Diggs;Diggs
17185;Mcdavid;Mcdavid
33599;Mckennaloop;Mckennaloop
10579;Diluca;Diluca
47044;Mcpainter;Mcpainter
27384;Meaganbethel;Meaganbethel
5103;Divis;"Divi&#353;"
19775;Medmondson;Medmondson
94291;Django;Django
31477;Meenakshi;Meenakshi
17600;Dobrichovice;"Dob&#345;ichovice"
33688;Meghnabehari;Meghnabehari
362316;Dogora;Dogora
6215;Mehdia;Mehdia
121480;Dolanhighsmith;Dolanhighsmith
18775;Donaldeng;Donaldeng
18809;Meileawertz;Meileawertz
35364;Donaldpray;Donaldpray
6205;Menottigalli;Menottigalli
290074;Donasadock;Donasadock
11193;Merida;"M&#233;rida"
20200;Donbacky;Donbacky
21965;Dones;Dones
792;Metcalfia;Metcalfia
146921;Michaelbuckley;Michaelbuckley
10455;Donnison;Donnison
24438;Michaeloy;Michaeloy
12622;Doppelmayr;Doppelmayr
4888;Doreen;Doreen
26433;Michaelyurko;Michaelyurko
19120;Doronina;Doronina
10277;Micheli;Micheli
67979;Michelory;Michelory
23169;Michikami;Michikami
24666;Miesvanrohe;Miesvanrohe
11785;Migaic;Migaic
362911;Miguelhurtado;Miguelhurtado
34254;Mihirpatel;Mihirpatel
22426;Mikehanes;Mikehanes
7936;Mikemagee;Mikemagee
120361;Guido;Guido
3381;Mikkola;Mikkola
186007;Guilleminet;Guilleminet
2904;Millman;Millman
29575;Gundlapalli;Gundlapalli
2663;Miltiades;Miltiades
27515;Gunnels;Gunnels
1127;Mimi;Mimi
73692;Gurtler;"G&#252;rtler"
29430;Mimiyen;Mimiyen
6574;Gvishiani;Gvishiani
7068;Minowa;Minowa
32614;Hacegarcia;Hacegarcia
102;Miriam;Miriam
30205;Mistyevans;Mistyevans
29337;Hakurojo;Hakurojo
11921;Mitamasahiro;Mitamasahiro
1308;Halleria;Halleria
11079;Mitsunori;Mitsunori
14226;Hamura;Hamura
8855;Miwa;Miwa
127196;Hanaceplechova;"Hanaceplechov&#225;"
8303;Miyaji;Miyaji
3731;Hancock;Hancock
6414;Mizunuma;Mizunuma
7816;Hanoi;Hanoi
8422;Mohorovicic;"Mohorovi&#269;i&#263;"
243109;Hansludwig;Hansludwig
5146;Moiwa;Moiwa
28206;Haozhongning;Haozhongning
7512;Monicalazzarin;Monicalazzarin
24062;Hardister;Hardister
5864;Montgolfier;Montgolfier
20279;Harel;Harel
163624;Moorthy;Moorthy
100292;Harmandir;Harmandir
5596;Morbidelli;Morbidelli
81915;Hartwick;Hartwick
2277;Moreau;Moreau
5048;Moriarty;Moriarty
90328;Haryou;Haryou
7797;Morita;Morita
7478;Hasse;Hasse
30126;Haviland;Haviland
3452;Hawke;Hawke
5106;Mortensen;Mortensen
126901;Craigstevens;Craigstevens
17640;Mount;Stromlo
35056;Cullers;Cullers
4750;Mukai;Mukai
65;Cybele;Cybele
13845;Jillburnett;Jillburnett
32590;Cynthiachen;Cynthiachen
8146;Jimbell;Jimbell
26508;Jimmylin;Jimmylin
2315;Czechoslovakia;Czechoslovakia
10523;D'Haveloose;D'Haveloose
17914;Joannelee;Joannelee
294402;Joeorr;Joeorr
7195;Danboice;Danboice
22555;Joevellone;Joevellone
20618;Daniebutler;Daniebutler
15955;Johannesgmunden;Johannesgmunden
23197;Danielcook;Danielcook
19970;Johannpeter;Johannpeter
4525;Johnbauer;Johnbauer
225711;Danyzy;Danyzy
22911;Johnpardon;Johnpardon
5362;Johnyoung;Johnyoung
34227;Daveyhuang;Daveyhuang
17995;Jolinefan;Jolinefan
4262;DeVorkin;DeVorkin
5232;Jordaens;Jordaens
84340;Jos;Jos
152067;Deboy;Deboy
134105;Josephfust;Josephfust
45261;Decoen;Decoen
17991;Joshuaegan;Joshuaegan
48799;Tashikuergan;Tashikuergan
305953;Josiedubey;Josiedubey
3517;Tatianicheva;Tatianicheva
30030;Joycekang;Joycekang
769;Tatjana;Tatjana
6810;Juanclaria;"Juanclari&#225;"
2424;Tautenburg;Tautenburg
23155;Judithblack;Judithblack
9500;Camelot;Camelot
18704;Brychristian;Brychristian
269567;Bakhtinov;Bakhtinov
25613;Bubenicek;Bubenicek
26640;Bahyl;"Bah&#253;&#318;"
16355;Buber;Buber
33852;Baschnagel;Baschnagel
96192;Calgary;Calgary
25653;Baskaran;Baskaran
16244;Broz;"Bro&#382;"
49501;Basso;Basso
8776;Campestris;Campestris
33330;Bareges;"Bar&#232;ges"
17305;Caniff;Caniff
176710;Banff;Banff
3841;Dicicco;Dicicco
7163;Barenboim;Barenboim
3247;Di;Martino
111558;Barrett;Barrett
18075;Donasharma;Donasharma
7868;Barker;Barker
12410;Donald;Duck
3604;Berkhuijsen;Berkhuijsen
1339;Desagneauxa;"D&#233;sagneauxa"
6734;Benzenberg;Benzenberg
201777;Deronda;Deronda
8069;Benweiss;Benweiss
3647;Dermott;Dermott
8079;Bernardlovell;Bernardlovell
423;Diotima;Diotima
11122;Eliscolombini;Eliscolombini
28390;Demjohopkins;Demjohopkins
4502;Elizabethann;Elizabethann
5050;Doctorwatson;Doctorwatson
21440;Elizacollins;Elizacollins
18024;Dobson;Dobson
29196;Dius;Dius
3193;Elliot;Elliot
3085;Donna;Donna
30050;Emilypang;Emilypang
246842;Dutchstapelbroek;Dutchstapelbroek
99;Dike;Dike
2591;Dworetsky;Dworetsky
24103;Dethury;Dethury
20338;Elainepappas;Elainepappas
279397;Dombeck;Dombeck
9055;Edvardsson;Edvardsson
8059;Deliyannis;Deliyannis
3932;Edshay;Edshay
2954;Delsemme;Delsemme
4306;Dunaevskij;Dunaevskij
6865;Dunkerley;Dunkerley
1761;Edmondson;Edmondson
149243;Dorothynorton;Dorothynorton
445;Edna;Edna
34285;Dorothydady;Dorothydady
3082;Dzhalil;Dzhalil
21822;Degiorgi;Degiorgi
;"name=""E"">";-5001
184;Dejopeja;Dejopeja
33456;Ericacurran;Ericacurran
3060;Delcano;Delcano
65698;Emmarochelle;Emmarochelle
560;Delila;Delila
9197;Endo;Endo
620;Drakonia;Drakonia
3781;Dufek;Dufek
5222;Ioffe;Ioffe
58579;Ehrenberg;Ehrenberg
13133;Jandecleir;Jandecleir
10094;Eijikato;Eijikato
117781;Jamesfisher;Jamesfisher
12197;Jan-Otto;Jan-Otto
129342;Ependes;Ependes
11772;Jacoblemaire;Jacoblemaire
9070;Ensab;Ensab
21926;Jacobperry;Jacobperry
28952;Ericepstein;Ericepstein
7749;Jackschmitt;Jackschmitt
8460;Imainamahoe;Imainamahoe
30421;Jameschafer;Jameschafer
10227;Izanami;Izanami
1182;Ilona;Ilona
10298;Jiangchuanhuang;Jiangchuanhuang
33902;Ingoldsby;Ingoldsby
32552;Jennithomas;Jennithomas
9255;Inoutadataka;Inoutadataka
22828;Jaynethomp;Jaynethomp
12065;Jaworski;Jaworski
9480;Inti;Inti
90503;Japhethboyce;Japhethboyce
1110;Jaroslawa;Jaroslawa
5794;Irmina;Irmina
187283;Jeffhopkins;Jeffhopkins
9778;Isabelallende;Isabelallende
27724;Jeannoel;Jeannoel
11085;Isala;Isala
3526;Jeffbell;Jeffbell
8163;Ishizaki;Ishizaki
33918;Janiscoville;Janiscoville
190;Ismene;Ismene
48628;Janetfender;Janetfender
28643;Kellyzhang;Kellyzhang
383;Janina;Janina
13991;Kenphillips;Kenphillips
34180;Jessicayoung;Jessicayoung
300909;Kenthompson;Kenthompson
16123;Jessiecheng;Jessiecheng
4526;Konko;Konko
289020;Ukmerge;Ukmerge
11830;Jessenius;Jessenius
909;Ulla;Ulla
4177;Kohman;Kohman
6217;Kodai;Kodai
117387;Javiercerna;Javiercerna
196411;Umurhan;Umurhan
6262;Javid;Javid
6000;United;Nations
20070;Koichiyuko;Koichiyuko
29345;Ivandanilov;Ivandanilov
3468;Urgenta;Urgenta
5113;Kohno;Kohno
1838;Ursa;Ursa
11925;Usubae;Usubae
80179;Vaclavknoll;"V&#225;clavknoll"
85516;Vaclik;"Vacl&#237;k"
10263;Vadimsimona;Vadimsimona
28184;Vaishnavirao;Vaishnavirao
5941;Valencia;Valencia
31129;Langyatai;Langyatai
145820;Valeromeo;Valeromeo
17402;Valeryshuvalov;Valeryshuvalov
26293;Van;Muyden
12324;Van;Rompaey
4560;Klyuchevskij;Klyuchevskij
157396;Vansevicius;Vansevicius
55676;Klythios;Klythios
21649;Vardhana;Vardhana
11269;Knyr;Knyr
4462;Vaughan;Vaughan
138016;Kerribeisser;Kerribeisser
33377;Vecernicek;"Ve&#269;ern&#237;&#269;ek"
23680;Kerryking;Kerryking
99503;Leewonchul;Leewonchul
1134;Kepler;Kepler
28614;Vejvoda;Vejvoda
28556;Kevinchen;Kevinchen
9492;Veltman;Veltman
19572;Leahmarie;Leahmarie
7958;Leakey;Leakey
3036;Krat;Krat
4825;Ventura;Ventura
9685;Korteweg;Korteweg
11846;Verminnen;Verminnen
2737;Kotka;Kotka
4800;Veveri;Veveri
230656;Kovacspal;"Kov&#225;csp&#225;l"
21453;Victorlevine;Victorlevine
103421;Laurmatt;Laurmatt
14424;Laval;Laval
239611;Likwohting;Likwohting
30049;Violamocz;Violamocz
243096;Klauswerner;Klauswerner
2877;Likhachev;Likhachev
4919;Vishnevskaya;Vishnevskaya
31377;Kleinwort;Kleinwort
120121;Libbyadelman;Libbyadelman
5688;Kleewyck;Kleewyck
17960;Liberatore;Liberatore
10023;Vladifedorov;Vladifedorov
17919;Licandro;Licandro
4707;Khryses;Khryses
1107;Lictoria;Lictoria
128373;Kevinjohnson;Kevinjohnson
33826;Kevynadams;Kevynadams
25118;Kevlin;Kevlin
6766;Kharms;Kharms
121089;Vyssi;Brod
1378;Leonce;Leonce
17908;Chriskuyu;Chriskuyu
16128;Kirfrieda;Kirfrieda
91890;Kiriko;Matsuri
25942;Walborn;Walborn
5389;Choikaiyau;Choikaiyau
2749;Walterhorn;Walterhorn
4447;Kirov;Kirov
11807;Wannberg;Wannberg
21671;Warrener;Warrener
16068;Citron;Citron
2660;Wasserman;Wasserman
21450;Kissel;Kissel
8996;Waynedwards;Waynedwards
133068;Lisaschulze;Lisaschulze
34779;Chungchiyung;Chungchiyung
33929;Lisaprato;Lisaprato
3816;Chugainov;Chugainov
30111;Wendyslijk;Wendyslijk
17815;Kulawik;Kulawik
2128;Wetherill;Wetherill
25964;Liudavid;Liudavid
11915;Nishiinoue;Nishiinoue
37561;Churgym;Churgym
24308;Cowenco;Cowenco
177722;Pelletier;Pelletier
7364;Otonkucera;"Otonku&#269;era"
6149;Pelcak;"Pel&#269;&#225;k"
311;Claudia;Claudia
2202;Pele;Pele
8270;Winslow;Winslow
21682;Pestafrantisek;"Pe&#353;tafranti&#353;ek"
5658;Clausbaader;Clausbaader
3911;Otomo;Otomo
7220;Philnicholson;Philnicholson
626;Notburga;Notburga
1135;Colchis;Colchis
4543;Phoinix;Phoinix
22450;Nove;Hrady
100046;Worms;Worms
13586;Copenhagen;Copenhagen
128323;Peterwolff;Peterwolff
6195;Nukariya;Nukariya
55901;Xuaoao;Xuaoao
;"name=""Y"">";-54509
2129;Cosicosi;Cosicosi
975;Perseverantia;Perseverantia
25646;Noniearora;Noniearora
3953;Perth;Perth
9396;Yamaneakisato;Yamaneakisato
2190;Coubertin;Coubertin
32;Pomona;Pomona
2977;Chivilikhin;Chivilikhin
6981;Chirman;Chirman
3637;O'Meara;O'Meara
2692;Chkalov;Chkalov
2817;Perec;Perec
10163;Onomichi;Onomichi
10280;Yequanzhi;Yequanzhi
235027;Pommard;Pommard
21464;Chinaroonchai;Chinaroonchai
308;Polyxo;Polyxo
6237;Chikushi;Chikushi
5640;Yoshino;Yoshino
4580;Child;Child
15363;Ysaye;Ysaye
13132;Ortelius;Ortelius
10272;Yuko;Yuko
8249;Gershwin;Gershwin
12746;Yumeginga;Yumeginga
3346;Gerla;Gerla
315276;Yurigradovsky;Yurigradovsky
1515;Perrotin;Perrotin
13180;Fourcroy;Fourcroy
10027;Perozzi;Perozzi
19;Fortuna;Fortuna
11333;Forman;Forman
33261;Ginagarlie;Ginagarlie
9429;Porec;"Pore&#269;"
445917;Ola;Ola
1301;Yvonne;Yvonne
22263;Pignedoli;Pignedoli
37432;Piszkesteto;"Piszk&#233;stet&#337;"
2742;Gibson;Gibson
4627;Pinomogavero;Pinomogavero
25354;Zdasiuk;Zdasiuk
3616;Glazunov;Glazunov
347;Pariana;Pariana
19367;Pink;Floyd
30336;Zhangyizhen;Zhangyizhen
3937;Bretagnon;Bretagnon
2631;Zhejiang;Zhejiang
58679;Brenig;Brenig
236743;Zhejiangdaxue;Zhejiangdaxue
9186;Fumikotsukimoto;Fumikotsukimoto
120730;Zhouyouyuan;Zhouyouyuan
95793;Brock;Brock
1775;Zimmerwald;Zimmerwald
10128;Bro;Bro
7701;Zrzavy;"Zrzav&#253;"
4229;Plevitskaya;Plevitskaya
31134;Zurria;Zurria
2689;Bruxelles;Bruxelles
2098;Zyskin;Zyskin
15330;de;Almeida
72819;Brunet;Brunet
4457;van;Gogh
46719;Plantade;Plantade
2206;Gabrova;Gabrova
27764;von;Flue
21410;Cahill;Cahill
32022;Sarahjenkins;Sarahjenkins
15000;CCD;CCD
30029;Preetikakani;Preetikakani
8557;Saroun;"&#352;aroun"
2402;Satpaev;Satpaev
31510;Saumya;Saumya
1494;Savo;Savo
10462;Saxogrammaticus;Saxogrammaticus
17519;Pritsak;Pritsak
8131;Scanlon;Scanlon
17438;Quasimodo;Quasimodo
20415;Amandalu;Amandalu
21962;Scottsandford;Scottsandford
20109;Alicelandis;Alicelandis
5574;Seagrave;Seagrave
34284;Seancampbell;Seancampbell
25137;Seansolomon;Seansolomon
2292;Seili;Seili
17473;Freddiemercury;Freddiemercury
3917;Franz;Schubert
5789;Sellin;Sellin
152641;Fredreed;Fredreed
12220;Semenchur;Semenchur
30306;Frigyesriesz;Frigyesriesz
10060;Amymilne;Amymilne
26653;Amymeyer;Amymeyer
2205;Glinka;Glinka
144633;Georgecarroll;Georgecarroll
5619;Shair;Shair
9704;Georgebeekman;Georgebeekman
254299;Shambleau;Shambleau
129101;Geoffcollyer;Geoffcollyer
18670;Shantanugaur;Shantanugaur
23151;Georgehotz;Georgehotz
24332;Shaunalinn;Shaunalinn
70444;Genovali;Genovali
2377;Shcheglov;Shcheglov
129148;Sheilahaggard;Sheilahaggard
201372;Sheldon;Sheldon
27091;Alisonbick;Alisonbick
30444;Shemp;Shemp
19533;Garrison;Garrison
24316;Anncooper;Anncooper
185636;Shiao;Lin
12185;Gasprinskij;Gasprinskij
7597;Shigemi;Shigemi
21390;Shindo;Shindo
28488;Gautam;Gautam
951;Gaspra;Gaspra
289085;Andreweil;Andreweil
78430;Andrewpearce;Andrewpearce
53629;Andrewpotter;Andrewpotter
5027;Androgeos;Androgeos
51915;Andry;Andry
39677;Anagaribaldi;Anagaribaldi
6051;Anaximenes;Anaximenes
24474;Ananthram;Ananthram
21560;Analyons;Analyons
9194;Ananoff;Ananoff
31179;Gongju;Gongju
9005;Sidorova;Sidorova
21431;Amberhess;Amberhess
367436;Siena;Siena
6853;Silvanomassaglia;Silvanomassaglia
8013;Gordonmoore;Gordonmoore
28817;Simoneflood;Simoneflood
5244;Amphilochos;Amphilochos
6950;Simonek;Simonek
10247;Amphiaraos;Amphiaraos
4280;Simonenko;Simonenko
31901;Amitscheer;Amitscheer
41488;Sindbad;Sindbad
916;America;America
34164;Anikacheerla;Anikacheerla
24681;Granados;Granados
30191;Sivakumar;Sivakumar
198616;Lucabracali;Lucabracali
42697;Lucapaolini;Lucapaolini
34139;Lucabarcelo;Lucabarcelo
1943;Anteros;Anteros
6717;Antal;Antal
9391;Slee;Slee
2580;Smilevskia;Smilevskia
188446;Louischevrolet;Louischevrolet
129050;Lowellcogburn;Lowellcogburn
12164;Lowellgreen;Lowellgreen
6581;Sobers;Sobers
12984;Lowry;Lowry
3377;Lodewijk;Lodewijk
11542;Solikamsk;Solikamsk
2501;Lohja;Lohja
22109;Loriehutch;Loriehutch
6736;Marchare;Marchare
1379;Lomonosowa;Lomonosowa
32034;Sophiakorner;Sophiakorner
33661;Sophiaswartz;Sophiaswartz
6882;Sormano;Sormano
5225;Loral;Loral
117329;Spencer;Spencer
7104;Manyousyu;Manyousyu
11900;Spinoy;Spinoy
14103;Manzoni;Manzoni
4789;Sprattia;Sprattia
4601;Ludkewycz;Ludkewycz
16260;Sputnik;Sputnik
292;Ludovica;Ludovica
15629;Sriner;Sriner
32299;Srinivas;Srinivas
4841;Manjiro;Manjiro
22112;Staceyraw;Staceyraw
25175;Lukeandraka;Lukeandraka
9882;Stallman;Stallman
1133;Lugduna;Lugduna
19407;Standing;Bear
79240;Rosanna;Rosanna
129980;Catherinejohnson;Catherinejohnson
33584;Austinkatzer;Austinkatzer
22769;Aurelianora;Aurelianora
8687;Caussols;Caussols
9811;Cavadore;Cavadore
1488;Aura;Aura
161278;Cesarmendoza;Cesarmendoza
1865;Cerberus;Cerberus
10502;Armaghobs;Armaghobs
12790;Cernan;Cernan
1571;Cesco;Cesco
6674;Cezanne;"C&#233;zanne"
59800;Astropis;Astropis
11134;Ceske;Budejovice
32282;Arnoldmong;Arnoldmong
10745;Arnstadt;Arnstadt
16714;Arndt;Arndt
28692;Chanleysmall;Chanleysmall
246;Asporina;Asporina
55428;Cappellaro;Cappellaro
1041;Asta;Asta
12052;Aretaon;Aretaon
394;Arduina;Arduina
12539;Chaikin;Chaikin
9483;Chagas;Chagas
21549;Carolinelang;Carolinelang
8319;Antiphanes;Antiphanes
22947;Carolsuh;Carolsuh
34053;Carlquines;Carlquines
671;Carnegia;Carnegia
32811;Apisaon;Apisaon
25714;Aprillee;Aprillee
6364;Casarini;Casarini
6572;Carson;Carson
142755;Castander;Castander
80008;Danielarhodes;Danielarhodes
17503;Celestechild;Celestechild
4058;Cecilgreen;Cecilgreen
26578;Cellinekim;Cellinekim
186;Celuta;Celuta
25775;Danielpeng;Danielpeng
50250;Daveharrington;Daveharrington
20613;Chibaken;Chibaken
27276;Davidblack;Davidblack
4499;Davidallen;Davidallen
3805;Goldreich;Goldreich
10153;Goldman;Goldman
101781;Gojira;Gojira
9617;Grahamchapman;Grahamchapman
27253;Graceleanor;Graceleanor
22701;Cyannaskye;Cyannaskye
30272;D'Mello;D'Mello
25541;Greathouse;Greathouse
;"name=""D"">";-33560
31885;Greggweger;Greggweger
20858;Cuirongfeng;Cuirongfeng
11067;Greenancy;Greenancy
3898;Curlewis;Curlewis
10305;Grignard;Grignard
7807;Grier;Grier
1864;Daedalus;Daedalus
196945;Guerin;Guerin
117384;Halharrison;Halharrison
171183;Haleakala;Haleakala
15904;Halstead;Halstead
6608;Davidecrespi;Davidecrespi
15146;Halpov;Halpov
13082;Gutierrez;"Guti&#233;rrez"
4586;Gunvor;Gunvor
358376;Gwyn;Gwyn
13064;Haemhouts;Haemhouts
6612;Hachioji;Hachioji
193158;Haechan;Haechan
9822;Hajdukova;"Hajdukov&#225;"
4812;Hakuhou;Hakuhou
27453;Crystalpoole;Crystalpoole
7316;Hajdu;Hajdu
8929;Haginoshinji;Haginoshinji
12610;Hafez;"H&#227;fez"
26478;Cristianrosu;Cristianrosu
6318;Cronkite;Cronkite
18973;Crouch;Crouch
114096;Haroldbier;Haroldbier
47002;Harlingten;Harlingten
7143;Haramura;Haramura
52308;Hanspeterroser;"Hanspeterr&#246;ser"
578;Happelia;Happelia
1118;Hanskya;Hanskya
7345;Happer;Happer
4640;Hara;Hara
28571;Hannahlarson;Hannahlarson
26605;Hanley;Hanley
